rundate,last_period,reporting_airport_group_name,reporting_airport_name,total_pax_this_period,total_pax_last_period,total_pax_percent,terminal_pax_this_period,terminal_pax_last_period,terminal_pax_percent,transit_pax_this_period,transit_pax_last_period,transit_pax_percent,date
2/15/2022 5:04:25 PM,202010,Other UK Airports,ISLAY,2037,793,156.872636,2029,781,159.795134,8,12,-33.333333,2021-10-01
2/15/2022 5:04:25 PM,202010,Non UK Reporting Airports,ISLE OF MAN,33129,3096,970.058140,33129,3096,970.058140,0,0,Null,2021-10-01
2/15/2022 5:04:25 PM,202010,Other UK Airports,ISLES OF SCILLY (ST.MARYS),8688,7522,15.501196,8688,7522,15.501196,0,0,Null,2021-10-01
2/15/2022 5:04:25 PM,202010,Non UK Reporting Airports,JERSEY,111471,21322,422.798049,111459,21322,422.741769,12,0,Null,2021-10-01
2/15/2022 5:04:25 PM,202010,Other UK Airports,KIRKWALL,10510,5270,99.430740,9560,4445,115.073116,950,825,15.151515,2021-10-01
2/15/2022 5:04:25 PM,202010,Other UK Airports,LANDS END (ST JUST),6540,5692,14.898103,6540,5679,15.161120,0,13,Null,2021-10-01
2/15/2022 5:04:25 PM,202010,Other UK Airports,LEEDS BRADFORD,177258,41447,327.673897,177168,41447,327.456752,90,0,Null,2021-10-01
2/15/2022 5:04:25 PM,202010,Other UK Airports,LERWICK (TINGWALL),267,171,56.140351,267,171,56.140351,0,0,Null,2021-10-01
2/15/2022 5:04:25 PM,202010,Other UK Airports,LIVERPOOL (JOHN LENNON),216899,66247,227.409543,216899,66247,227.409543,0,0,Null,2021-10-01
2/15/2022 5:04:25 PM,202010,London Area Airports,LONDON CITY,148889,17966,728.726483,148889,17966,728.726483,0,0,Null,2021-10-01
2/15/2022 5:04:25 PM,202010,London Area Airports,LUTON,766115,302882,152.941740,766115,302882,152.941740,0,0,Null,2021-10-01
2/15/2022 5:04:25 PM,202010,Other UK Airports,MANCHESTER,1202621,398175,202.033277,1202502,398110,202.052699,119,65,83.076923,2021-10-01
2/15/2022 5:04:25 PM,202010,Other UK Airports,NEWCASTLE,224517,58909,281.125125,224371,57238,291.996576,146,1671,-91.262717,2021-10-01
2/15/2022 5:04:25 PM,202010,Other UK Airports,NEWQUAY,12873,6386,101.581585,12828,6386,100.876918,45,0,Null,2021-10-01
2/15/2022 5:04:25 PM,202010,Other UK Airports,NORWICH,15857,8929,77.589876,15857,8929,77.589876,0,0,Null,2021-10-01
2/15/2022 5:04:25 PM,202010,Other UK Airports,OXFORD (KIDLINGTON),0,130,Null,0,130,Null,0,0,Null,2021-10-01
2/15/2022 5:04:25 PM,202010,Other UK Airports,PRESTWICK,19054,6146,210.022779,18820,6146,206.215425,234,0,Null,2021-10-01
2/15/2022 5:04:25 PM,202010,Other UK Airports,SOUTHAMPTON,44204,10897,305.652932,44204,10897,305.652932,0,0,Null,2021-10-01
2/15/2022 5:04:25 PM,202010,London Area Airports,SOUTHEND,24555,6335,287.608524,24555,6335,287.608524,0,0,Null,2021-10-01
2/15/2022 5:04:25 PM,202010,London Area Airports,STANSTED,1340168,399713,235.282565,1340097,397500,237.131321,71,2213,-96.791685,2021-10-01
2/15/2022 5:04:25 PM,202010,Other UK Airports,STORNOWAY,8144,3132,160.025543,8005,3052,162.287025,139,80,73.750000,2021-10-01
2/15/2022 5:04:25 PM,202010,Other UK Airports,SUMBURGH,19844,12723,55.969504,19748,12398,59.283755,96,325,-70.461538,2021-10-01
2/15/2022 5:04:25 PM,202010,Other UK Airports,TEESSIDE INTERNATIONAL AIRPORT,12210,2101,481.151832,11810,2007,488.440458,400,94,325.531915,2021-10-01
2/15/2022 5:04:25 PM,202010,Other UK Airports,TIREE,916,540,69.629630,906,527,71.916509,10,13,-23.076923,2021-10-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,ABERDEEN,117677,53310,120.740949,117677,53310,120.740949,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Non UK Reporting Airports,ALDERNEY,3417,2944,16.066576,3417,2944,16.066576,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,BARRA,570,298,91.275168,570,298,91.275168,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,BELFAST CITY (GEORGE BEST),97699,26944,262.600208,97699,26943,262.613666,0,1,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,BELFAST INTERNATIONAL,297082,36039,724.334748,297082,36034,724.449131,0,5,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,BENBECULA,1925,755,154.966887,1925,755,154.966887,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,BIGGIN HILL,100,71,40.845070,100,71,40.845070,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,BIRMINGHAM,397637,54915,624.095420,397428,54379,630.848305,209,536,-61.007463,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,BLACKPOOL,0,785,Null,0,785,Null,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,BOURNEMOUTH,26823,2449,995.263373,26823,2449,995.263373,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,BRISTOL,313885,25055,1152.783875,313885,24895,1160.835509,0,160,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,CAMPBELTOWN,196,286,-31.468531,185,195,-5.128205,11,91,-87.912088,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,CARDIFF WALES,21426,2541,743.211334,21330,2541,739.433294,96,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,CITY OF DERRY (EGLINTON),6938,5580,24.336918,6938,5580,24.336918,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,DONCASTER SHEFFIELD,36880,6706,449.955264,36880,6706,449.955264,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,DUNDEE,2524,434,481.566820,2524,434,481.566820,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,EAST MIDLANDS INTERNATIONAL,111885,14136,691.489813,111885,14136,691.489813,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,EDINBURGH,518700,71664,623.794374,518700,71606,624.380638,0,58,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,EXETER,16927,1200,1310.583333,16927,1171,1345.516652,0,29,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,London Area Airports,GATWICK,970267,101945,851.755358,970267,101342,857.418444,0,603,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,GLASGOW,343556,50439,581.131664,343556,50246,583.747960,0,193,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Non UK Reporting Airports,GUERNSEY,38396,5027,663.795504,38396,5027,663.795504,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,London Area Airports,HEATHROW,3065774,746954,310.436787,3065774,746954,310.436787,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,HUMBERSIDE,3772,1247,202.485966,3772,1247,202.485966,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,INVERNESS,40933,4578,794.124072,40933,4463,817.163343,0,115,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,ISLAY,1564,595,162.857143,1564,542,188.560886,0,53,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Non UK Reporting Airports,ISLE OF MAN,37806,1878,1913.099042,37806,1878,1913.099042,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,ISLES OF SCILLY (ST.MARYS),3375,1326,154.524887,3375,1326,154.524887,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Non UK Reporting Airports,JERSEY,72940,5117,1325.444596,72935,5117,1325.346883,5,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,KIRKWALL,8376,4006,109.086370,7638,3611,111.520354,738,395,86.835443,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,LANDS END (ST JUST),2902,1314,120.852359,2902,1314,120.852359,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,LEEDS BRADFORD,113069,11221,907.655289,113069,11221,907.655289,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,LERWICK (TINGWALL),134,111,20.720721,134,111,20.720721,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,LIVERPOOL (JOHN LENNON),160164,21081,659.755230,160164,21081,659.755230,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,London Area Airports,LONDON CITY,145990,7934,1740.055458,145990,7934,1740.055458,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,London Area Airports,LUTON,549882,106894,414.418022,549882,106894,414.418022,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,MANCHESTER,982865,166002,492.080216,982817,165820,492.701122,48,182,-73.626374,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,NEWCASTLE,156061,17305,801.826062,155977,17056,814.499296,84,249,-66.265060,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,NEWQUAY,4790,550,770.909091,4790,550,770.909091,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,NORWICH,13513,7602,77.755854,13513,7602,77.755854,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,PRESTWICK,13000,2252,477.264654,13000,2251,477.521102,0,1,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,SOUTHAMPTON,35241,4925,615.553299,35241,4925,615.553299,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,London Area Airports,SOUTHEND,0,1190,Null,0,1190,Null,0,0,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,London Area Airports,STANSTED,1185580,160991,636.426260,1185580,160758,637.493624,0,233,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,STORNOWAY,7262,2353,208.627284,7160,2276,214.586995,102,77,32.467532,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,SUMBURGH,18242,11616,57.042011,18227,11426,59.522142,15,190,-92.105263,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,TEESSIDE INTERNATIONAL AIRPORT,6959,1353,414.338507,6959,1008,590.376984,0,345,Null,2021-11-01
3/2/2022 11:55:09 AM,202011,Other UK Airports,TIREE,640,336,90.476190,620,315,96.825397,20,21,-4.761905,2021-11-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,ABERDEEN,111899,58939,89.855613,111899,58939,89.855613,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Non UK Reporting Airports,ALDERNEY,2864,2392,19.732441,2864,2392,19.732441,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,BARRA,739,256,188.671875,739,256,188.671875,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,BELFAST CITY (GEORGE BEST),94204,34333,174.383246,94177,34333,174.304605,27,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,BELFAST INTERNATIONAL,286645,77765,268.604128,286645,77635,269.221356,0,130,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,BENBECULA,2063,1081,90.841813,2048,884,131.674208,15,197,-92.385787,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,BIGGIN HILL,226,200,13.000000,226,200,13.000000,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,BIRMINGHAM,340652,83740,306.797230,340353,82710,311.501632,299,1030,-70.970874,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,BOURNEMOUTH,19416,2469,686.391252,19416,2469,686.391252,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,BRISTOL,271791,50704,436.034632,271693,50472,438.304406,98,232,-57.758621,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,CAMPBELTOWN,303,206,47.087379,292,140,108.571429,11,66,-83.333333,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,CARDIFF WALES,15485,832,1761.177885,15390,832,1749.759615,95,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,CITY OF DERRY (EGLINTON),11341,5964,90.157612,11341,5964,90.157612,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,DONCASTER SHEFFIELD,40463,11222,260.568526,40463,11199,261.309045,0,23,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,DUNDEE,2266,498,355.020080,2266,498,355.020080,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,EAST MIDLANDS INTERNATIONAL,76359,15357,397.226021,76359,15015,408.551449,0,342,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,EDINBURGH,437102,87301,400.683841,437102,87128,401.677991,0,173,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,EXETER,15099,1871,707.001603,15099,1690,793.431953,0,181,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,London Area Airports,GATWICK,1036785,204922,405.941285,1036504,204648,406.481373,281,274,2.554745,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,GLASGOW,278393,54792,408.090597,278292,54543,410.224960,101,249,-59.437751,2021-12-01
2/18/2022 1:04:30 PM,202012,Non UK Reporting Airports,GUERNSEY,34178,5375,535.869767,34178,5375,535.869767,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,London Area Airports,HEATHROW,3121435,1143561,172.957455,3121074,1143417,172.960259,361,144,150.694444,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,HUMBERSIDE,4512,1230,266.829268,4512,1230,266.829268,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,INVERNESS,39159,5266,643.619445,39159,5048,675.732964,0,218,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,ISLAY,1181,408,189.460784,1162,374,210.695187,19,34,-44.117647,2021-12-01
2/18/2022 1:04:30 PM,202012,Non UK Reporting Airports,ISLE OF MAN,35282,1789,1872.163220,35282,1789,1872.163220,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,ISLES OF SCILLY (ST.MARYS),2286,1948,17.351129,2286,1948,17.351129,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Non UK Reporting Airports,JERSEY,74742,8983,732.038295,74679,8983,731.336970,63,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,KIRKWALL,8416,3801,121.415417,7791,3331,133.893726,625,470,32.978723,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,LANDS END (ST JUST),2160,1971,9.589041,2160,1971,9.589041,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,LEEDS BRADFORD,74693,16740,346.194743,74639,16705,346.806345,54,35,54.285714,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,LERWICK (TINGWALL),138,87,58.620690,138,87,58.620690,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,LIVERPOOL (JOHN LENNON),143914,33942,323.999764,143914,33942,323.999764,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,London Area Airports,LONDON CITY,87681,11188,683.705756,87681,11188,683.705756,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,London Area Airports,LUTON,595550,191389,211.172533,595550,191366,211.209933,0,23,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,MANCHESTER,907245,247729,266.224786,906507,247089,266.874689,738,640,15.312500,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,NEWCASTLE,134347,30385,342.149087,134103,30253,343.271742,244,132,84.848485,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,NEWQUAY,4825,864,458.449074,4825,864,458.449074,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,NORWICH,12232,6831,79.066023,12232,6831,79.066023,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,PRESTWICK,6899,1523,352.987525,6899,1523,352.987525,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,SOUTHAMPTON,30940,4967,522.911214,30940,4967,522.911214,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,London Area Airports,SOUTHEND,0,1244,Null,0,1244,Null,0,0,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,London Area Airports,STANSTED,902226,198373,354.812903,902178,198254,355.061689,48,119,-59.663866,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,STORNOWAY,6892,2325,196.430108,6783,2221,205.402972,109,104,4.807692,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,SUMBURGH,17765,11226,58.248708,17707,11055,60.171868,58,171,-66.081871,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,TEESSIDE INTERNATIONAL AIRPORT,5798,1302,345.314900,5798,936,519.444444,0,366,Null,2021-12-01
2/18/2022 1:04:30 PM,202012,Other UK Airports,TIREE,565,242,133.471074,544,230,136.521739,21,12,75.000000,2021-12-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,ABERDEEN,90979,45816,98.574734,90740,45816,98.053082,239,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Non UK Reporting Airports,ALDERNEY,2409,1521,58.382643,2409,1521,58.382643,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,BARRA,630,144,337.500000,630,144,337.500000,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,BELFAST CITY (GEORGE BEST),63213,18471,242.228358,63213,18471,242.228358,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,BELFAST INTERNATIONAL,220502,29163,656.101910,220502,29163,656.101910,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,BENBECULA,1457,1237,17.784964,1457,617,136.142626,0,620,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,BIGGIN HILL,128,83,54.216867,128,83,54.216867,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,BIRMINGHAM,264906,33967,679.892248,264094,33967,677.501693,812,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,BOURNEMOUTH,15576,822,1794.890511,15576,822,1794.890511,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,BRISTOL,197409,18484,967.999351,196434,18484,962.724519,975,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,CAMPBELTOWN,366,67,446.268657,274,62,341.935484,92,5,1740.000000,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,CARDIFF WALES,11191,591,1793.570220,10664,591,1704.399323,527,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,CITY OF DERRY (EGLINTON),7292,1111,556.345635,7292,1111,556.345635,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,DONCASTER SHEFFIELD,27696,5153,437.473317,27659,5130,439.161793,37,23,60.869565,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,DUNDEE,1238,4,30850.000000,1238,4,30850.000000,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,EAST MIDLANDS INTERNATIONAL,57972,4802,1107.246980,57972,4802,1107.246980,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,EDINBURGH,316778,43413,629.684657,316687,43413,629.475042,91,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,EXETER,10511,502,1993.824701,10511,502,1993.824701,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,London Area Airports,GATWICK,799043,88358,804.324453,798346,88224,804.907962,697,134,420.149254,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,GLASGOW,214779,29068,638.884684,214739,29068,638.747076,40,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Non UK Reporting Airports,GUERNSEY,23922,3305,623.812405,23896,3305,623.025719,26,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,London Area Airports,HEATHROW,2598595,677356,283.637998,2598278,677356,283.591199,317,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,HUMBERSIDE,2885,1357,112.601326,2885,1357,112.601326,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,INVERNESS,21696,1128,1823.404255,21696,1128,1823.404255,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,ISLAY,876,142,516.901408,855,141,506.382979,21,1,2000.000000,2022-01-01
3/17/2022 11:49:27 AM,202101,Non UK Reporting Airports,ISLE OF MAN,25103,1218,1961.001642,25103,1218,1961.001642,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,ISLES OF SCILLY (ST.MARYS),1888,627,201.116427,1888,627,201.116427,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Non UK Reporting Airports,JERSEY,50361,5665,788.984996,50355,5665,788.879082,6,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,KIRKWALL,6972,2722,156.135195,5867,2073,183.019778,1105,649,70.261941,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,LANDS END (ST JUST),1873,617,203.565640,1873,617,203.565640,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,LEEDS BRADFORD,62480,4775,1208.481675,62283,4775,1204.356021,197,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,LERWICK (TINGWALL),80,11,627.272727,80,11,627.272727,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,LIVERPOOL (JOHN LENNON),103322,16099,541.791416,103322,16099,541.791416,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,London Area Airports,LONDON CITY,66837,6474,932.391103,66837,6474,932.391103,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,London Area Airports,LUTON,451606,118405,281.407880,451465,118274,281.711111,141,131,7.633588,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,MANCHESTER,745217,126963,486.956042,744330,126921,486.451415,887,42,2011.904762,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,NEWCASTLE,105452,11257,836.768233,105071,11197,838.385282,381,60,535.000000,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,NEWQUAY,2843,126,2156.349206,2843,126,2156.349206,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,NORWICH,9855,5604,75.856531,9855,5604,75.856531,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,OXFORD (KIDLINGTON),0,5,Null,0,5,Null,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,PRESTWICK,6725,491,1269.653768,6725,491,1269.653768,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,SOUTHAMPTON,20128,2949,582.536453,20070,2949,580.569685,58,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,London Area Airports,SOUTHEND,0,447,Null,0,447,Null,0,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,London Area Airports,STANSTED,665365,104477,536.853087,664920,104477,536.427156,445,0,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,STORNOWAY,4852,1488,226.075269,4757,1403,239.059159,95,85,11.764706,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,SUMBURGH,14518,8756,65.806304,14165,8704,62.741268,353,52,578.846154,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,TEESSIDE INTERNATIONAL AIRPORT,2882,970,197.113402,2882,697,313.486370,0,273,Null,2022-01-01
3/17/2022 11:49:27 AM,202101,Other UK Airports,TIREE,480,113,324.778761,465,107,334.579439,15,6,150.000000,2022-01-01
4/13/2022 11:47:26 AM,202102,Other UK Airports,ABERDEEN,106150,41538,155.549136,106150,41538,155.549136,0,0,Null,2022-02-01
4/13/2022 11:47:26 AM,202102,Non UK Reporting Airports,ALDERNEY,2707,153,1669.281046,2707,153,1669.281046,0,0,Null,2022-02-01
4/13/2022 11:47:26 AM,202102,Other UK Airports,BARRA,774,185,318.378378,774,183,322.950820,0,2,Null,2022-02-01
